Game,School,Year,opp_name,same_conf,outcome,pts,opp_pts,home_game,height_diversity,ethnic_diversity,region_diversity,class_diversity,school_diversity,degree_diversity,experience_with_opponent,experience_in_arena,conference_size,conf_wl,opp_games_played,opponent_win_loss,Coach_Name,Coaching_Years,Coach_Win_Loss_Perc,Coach_NCAA_appear,Team_Comp_Change,Percentage_Dif_Points
19,princeton,2012,Pennsylvania,1,-15,67,82,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,1,8,0.6,28,0.464,Mitch Henderson,1,0.555,1,0.6,-0.223880597
20,princeton,2012,Brown,1,14,77,63,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,1,8,0.6,28,0.393,Mitch Henderson,1,0.555,1,0.6,0.181818182
21,princeton,2012,Yale,1,-4,54,58,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,1,8,0.6,28,0.536,Mitch Henderson,1,0.555,1,0.6,-0.074074074
22,princeton,2012,Dartmouth,1,12,59,47,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,12,8,0.6,28,0.179,Mitch Henderson,1,0.555,1,0.6,0.203389831
23,princeton,2012,Harvard,1,8,70,62,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,12,8,0.6,30,0.767,Mitch Henderson,1,0.555,1,0.6,0.114285714
24,princeton,2012,Columbia,1,11,77,66,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,12,8,0.6,28,0.536,Mitch Henderson,1,0.555,1,0.6,0.142857143
25,princeton,2012,Cornell,1,18,75,57,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,12,8,0.6,28,0.357,Mitch Henderson,1,0.555,1,0.6,0.24
26,princeton,2012,Harvard,1,-3,64,67,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,1,8,0.6,30,0.767,Mitch Henderson,1,0.555,1,0.6,-0.046875
27,princeton,2012,Dartmouth,1,24,85,61,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,1,8,0.6,28,0.179,Mitch Henderson,1,0.555,1,0.6,0.282352941
28,princeton,2012,Yale,1,7,64,57,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,12,8,0.6,28,0.536,Mitch Henderson,1,0.555,1,0.6,0.109375
29,princeton,2012,Brown,1,34,81,47,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,12,8,0.6,28,0.393,Mitch Henderson,1,0.555,1,0.6,0.419753086
30,princeton,2012,Pennsylvania,1,10,62,52,1,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,2,12,8,0.6,28,0.464,Mitch Henderson,1,0.555,1,0.6,0.161290323
31,princeton,2012,Evansville,0,9,95,86,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,1,10,0.597,32,0.5,Mitch Henderson,1,0.555,1,0.6,0.094736842
32,princeton,2012,Pittsburgh,0,-21,61,82,0,0.124444444,0.506666667,0.737777778,0.231111111,0.48,0.391111111,1,1,16,0.626,34,0.824,Mitch Henderson,1,0.555,1,0.6,-0.344262295
1,princeton,2013,Buffalo,0,4,57,53,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,1,12,0.642,31,0.645,Mitch Henderson,2,0.625,0,0.4762,0.070175439
2,princeton,2013,Northeastern,0,-1,66,67,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,13,11,0.64,31,0.452,Mitch Henderson,2,0.625,0,0.4762,-0.015151515
3,princeton,2013,Rutgers,0,-6,52,58,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,13,15,0.618,32,0.438,Mitch Henderson,2,0.625,0,0.4762,-0.115384615
4,princeton,2013,Syracuse,0,-20,53,73,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,1,15,0.618,37,0.919,Mitch Henderson,2,0.625,0,0.4762,-0.377358491
5,princeton,2013,Lafayette,0,19,72,53,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,1,8,0.6,31,0.419,Mitch Henderson,2,0.625,0,0.4762,0.263888889
6,princeton,2013,Wagner,0,-6,42,48,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,1,12,0.642,31,0.806,Mitch Henderson,2,0.625,0,0.4762,-0.142857143
7,princeton,2013,Kent State,0,12,62,50,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,1,12,0.642,33,0.636,Mitch Henderson,2,0.625,0,0.4762,0.193548387
8,princeton,2013,Drexel,0,-7,57,64,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,13,11,0.64,36,0.806,Mitch Henderson,2,0.625,0,0.4762,-0.122807018
9,princeton,2013,Fordham,0,-3,60,63,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,1,16,0.626,29,0.345,Mitch Henderson,2,0.625,0,0.4762,-0.05
10,princeton,2013,Rider,0,17,62,45,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,13,10,0.597,32,0.406,Mitch Henderson,2,0.625,0,0.4762,0.274193548
11,princeton,2013,Bucknell,0,12,79,67,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,13,8,0.6,35,0.714,Mitch Henderson,2,0.625,0,0.4762,0.151898734
12,princeton,2013,Akron,0,-4,58,62,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,1,12,0.642,34,0.647,Mitch Henderson,2,0.625,0,0.4762,-0.068965517
13,princeton,2013,Elon,0,10,74,64,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,1,12,0.642,31,0.484,Mitch Henderson,2,0.625,0,0.4762,0.135135135
14,princeton,2013,Pennsylvania,1,12,65,53,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,13,8,0.6,33,0.606,Mitch Henderson,2,0.625,0,0.4762,0.184615385
15,princeton,2013,College of New Jersey,0,38,71,33,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,1,13,0,0,0,0,Mitch Henderson,2,0.625,0,0.4762,0.535211268
16,princeton,2013,Cornell,1,17,76,59,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,13,8,0.6,28,0.429,Mitch Henderson,2,0.625,0,0.4762,0.223684211
17,princeton,2013,Columbia,1,6,72,66,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,13,8,0.6,30,0.5,Mitch Henderson,2,0.625,0,0.4762,0.083333333
18,princeton,2013,Brown,1,17,63,46,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,13,8,0.6,31,0.258,Mitch Henderson,2,0.625,0,0.4762,0.26984127
19,princeton,2013,Yale,1,-4,65,69,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,13,8,0.6,29,0.655,Mitch Henderson,2,0.625,0,0.4762,-0.061538462
20,princeton,2013,Dartmouth,1,18,73,55,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,1,8,0.6,30,0.167,Mitch Henderson,2,0.625,0,0.4762,0.246575342
21,princeton,2013,Harvard,1,-12,57,69,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,1,8,0.6,31,0.839,Mitch Henderson,2,0.625,0,0.4762,-0.210526316
22,princeton,2013,Columbia,1,25,65,40,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,1,8,0.6,30,0.5,Mitch Henderson,2,0.625,0,0.4762,0.384615385
23,princeton,2013,Cornell,1,19,72,53,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,1,8,0.6,28,0.429,Mitch Henderson,2,0.625,0,0.4762,0.263888889
24,princeton,2013,Harvard,1,5,58,53,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,13,8,0.6,31,0.839,Mitch Henderson,2,0.625,0,0.4762,0.086206897
25,princeton,2013,Dartmouth,1,5,68,63,1,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,13,8,0.6,30,0.167,Mitch Henderson,2,0.625,0,0.4762,0.073529412
26,princeton,2013,Yale,1,-5,66,71,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,1,8,0.6,29,0.655,Mitch Henderson,2,0.625,0,0.4762,-0.075757576
27,princeton,2013,Brown,1,-13,67,80,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,1,8,0.6,31,0.258,Mitch Henderson,2,0.625,0,0.4762,-0.194029851
28,princeton,2013,Pennsylvania,1,13,71,58,0,0.110726644,0.290657439,0.733564014,0,0.484429066,0.380622837,2,1,8,0.6,33,0.606,Mitch Henderson,2,0.625,0,0.4762,0.183098592
1,princeton,2014,Florida A&amp;M,0,17,67,50,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,13,13,0.618,0,0,Mitch Henderson,3,0.617,0,0.3333,0.253731343
2,princeton,2014,Butler,0,-3,67,70,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,10,0.597,36,0.75,Mitch Henderson,3,0.617,0,0.3333,-0.044776119
3,princeton,2014,Lafayette,0,1,81,80,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,13,10,0.597,34,0.559,Mitch Henderson,3,0.617,0,0.3333,0.012345679
4,princeton,2014,Rice,0,14,70,56,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,16,0.626,31,0.161,Mitch Henderson,3,0.617,0,0.3333,0.2
5,princeton,2014,George Mason,0,5,71,66,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,13,13,0.618,38,0.579,Mitch Henderson,3,0.617,0,0.3333,0.070422535
6,princeton,2014,Bucknell,0,13,66,53,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,10,0.597,34,0.824,Mitch Henderson,3,0.617,0,0.3333,0.196969697
7,princeton,2014,Fairleigh Dickinson,0,22,77,55,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,13,10,0.597,31,0.226,Mitch Henderson,3,0.617,0,0.3333,0.285714286
8,princeton,2014,Rutgers,0,5,78,73,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,10,0.597,31,0.484,Mitch Henderson,3,0.617,0,0.3333,0.064102564
9,princeton,2014,Penn State,0,2,81,79,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,12,0.642,31,0.323,Mitch Henderson,3,0.617,0,0.3333,0.024691358
10,princeton,2014,Pacific,0,25,83,58,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,10,0.597,35,0.629,Mitch Henderson,3,0.617,0,0.3333,0.301204819
11,princeton,2014,Portland,0,-14,79,93,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,0,10,0.597,32,0.344,Mitch Henderson,3,0.617,0,0.3333,-0.17721519
12,princeton,2014,Kent State,0,5,73,68,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,13,12,0.642,35,0.6,Mitch Henderson,3,0.617,0,0.3333,0.068493151
13,princeton,2014,Liberty,0,6,80,74,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,12,0.642,36,0.417,Mitch Henderson,3,0.617,0,0.3333,0.075
14,princeton,2014,Pennsylvania,1,-3,74,77,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,1,8,0.6,31,0.29,Mitch Henderson,3,0.617,0,0.3333,-0.040540541
15,princeton,2014,Kean,0,30,84,54,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,13,0,0,0,0,Mitch Henderson,3,0.617,0,0.3333,0.357142857
16,princeton,2014,Harvard,1,-6,76,82,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,1,8,0.6,30,0.667,Mitch Henderson,3,0.617,0,0.3333,-0.078947368
17,princeton,2014,Dartmouth,1,-9,69,78,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,1,8,0.6,28,0.321,Mitch Henderson,3,0.617,0,0.3333,-0.130434783
18,princeton,2014,Columbia,1,-1,52,53,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,13,8,0.6,28,0.429,Mitch Henderson,3,0.617,0,0.3333,-0.019230769
19,princeton,2014,Cornell,1,21,69,48,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,13,8,0.6,31,0.419,Mitch Henderson,3,0.617,0,0.3333,0.304347826
20,princeton,2014,Brown,1,4,69,65,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,1,8,0.6,28,0.464,Mitch Henderson,3,0.617,0,0.3333,0.057971014
21,princeton,2014,Yale,1,-1,65,66,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,1,8,0.6,31,0.452,Mitch Henderson,3,0.617,0,0.3333,-0.015384615
22,princeton,2014,Dartmouth,1,10,67,57,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,13,8,0.6,28,0.321,Mitch Henderson,3,0.617,0,0.3333,0.149253731
23,princeton,2014,Harvard,1,-12,47,59,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,13,8,0.6,30,0.667,Mitch Henderson,3,0.617,0,0.3333,-0.255319149
24,princeton,2014,Yale,1,11,57,46,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,13,8,0.6,31,0.452,Mitch Henderson,3,0.617,0,0.3333,0.192982456
25,princeton,2014,Brown,1,5,69,64,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,13,8,0.6,28,0.464,Mitch Henderson,3,0.617,0,0.3333,0.072463768
26,princeton,2014,Cornell,1,40,91,51,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,1,8,0.6,31,0.419,Mitch Henderson,3,0.617,0,0.3333,0.43956044
27,princeton,2014,Columbia,1,10,74,64,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,1,8,0.6,28,0.429,Mitch Henderson,3,0.617,0,0.3333,0.135135135
28,princeton,2014,Pennsylvania,1,5,70,65,1,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,2,13,8,0.6,31,0.29,Mitch Henderson,3,0.617,0,0.3333,0.071428571
29,princeton,2014,Tulane,0,1,56,55,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,16,0.626,35,0.571,Mitch Henderson,3,0.617,0,0.3333,0.017857143
30,princeton,2014,Fresno State,0,-16,56,72,0,0.110726644,0.442906574,0.671280277,0,0.415224913,0.30449827,1,1,11,0.64,30,0.367,Mitch Henderson,3,0.617,0,0.3333,-0.285714286
1,princeton,2015,Rider,0,6,64,58,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,11,0.64,31,0.452,Mitch Henderson,4,0.644,0,0.5455,0.09375
2,princeton,2015,George Mason,0,-3,60,63,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,14,0.631,31,0.355,Mitch Henderson,4,0.644,0,0.5455,-0.05
3,princeton,2015,Lafayette,0,-17,66,83,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,10,0.597,31,0.355,Mitch Henderson,4,0.644,0,0.5455,-0.257575758
4,princeton,2015,Incarnate Word,0,-11,68,79,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,13,0.618,27,0.778,Mitch Henderson,4,0.644,0,0.5455,-0.161764706
5,princeton,2015,Texas-El Paso,0,-6,56,62,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,14,0.631,34,0.676,Mitch Henderson,4,0.644,0,0.5455,-0.107142857
6,princeton,2015,San Diego,0,-10,65,75,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,10,0.597,35,0.514,Mitch Henderson,4,0.644,0,0.5455,-0.153846154
7,princeton,2015,San Jose State,0,15,69,54,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,11,0.64,31,0.226,Mitch Henderson,4,0.644,0,0.5455,0.217391304
8,princeton,2015,Fairleigh Dickinson,0,-4,85,89,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,10,0.597,31,0.323,Mitch Henderson,4,0.644,0,0.5455,-0.047058824
9,princeton,2015,Stony Brook,0,13,77,64,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,9,0.583,34,0.676,Mitch Henderson,4,0.644,0,0.5455,0.168831169
10,princeton,2015,Saint Peter's,0,-14,46,60,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,11,0.64,31,0.452,Mitch Henderson,4,0.644,0,0.5455,-0.304347826
11,princeton,2015,University of California,0,-10,57,67,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,12,0.642,35,0.6,Mitch Henderson,4,0.644,0,0.5455,-0.175438596
12,princeton,2015,Lipscomb,0,22,77,55,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,8,0.6,30,0.5,Mitch Henderson,4,0.644,0,0.5455,0.285714286
13,princeton,2015,Liberty,0,18,65,47,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,11,0.64,32,0.344,Mitch Henderson,4,0.644,0,0.5455,0.276923077
14,princeton,2015,Wake Forest,0,-14,66,80,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,15,0.618,33,0.515,Mitch Henderson,4,0.644,0,0.5455,-0.212121212
15,princeton,2015,Norfolk State,0,10,71,61,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,13,0.618,34,0.559,Mitch Henderson,4,0.644,0,0.5455,0.14084507
16,princeton,2015,Pennsylvania,1,4,78,74,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,28,0.286,Mitch Henderson,4,0.644,0,0.5455,0.051282051
17,princeton,2015,Rowan,0,48,96,48,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,1,0,0,0,0,0,Mitch Henderson,4,0.644,0,0.5455,0.5
18,princeton,2015,Harvard,1,-3,72,75,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,32,0.844,Mitch Henderson,4,0.644,0,0.5455,-0.041666667
19,princeton,2015,Dartmouth,1,11,64,53,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,28,0.429,Mitch Henderson,4,0.644,0,0.5455,0.171875
20,princeton,2015,Columbia,1,12,74,62,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,34,0.618,Mitch Henderson,4,0.644,0,0.5455,0.162162162
21,princeton,2015,Cornell,1,-8,60,68,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,28,0.071,Mitch Henderson,4,0.644,0,0.5455,-0.133333333
22,princeton,2015,Brown,1,11,75,64,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,29,0.517,Mitch Henderson,4,0.644,0,0.5455,0.146666667
23,princeton,2015,Yale,1,-8,73,81,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,33,0.576,Mitch Henderson,4,0.644,0,0.5455,-0.109589041
24,princeton,2015,Dartmouth,1,7,63,56,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,28,0.429,Mitch Henderson,4,0.644,0,0.5455,0.111111111
25,princeton,2015,Harvard,1,-8,55,63,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,32,0.844,Mitch Henderson,4,0.644,0,0.5455,-0.145454545
26,princeton,2015,Yale,1,-21,60,81,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,33,0.576,Mitch Henderson,4,0.644,0,0.5455,-0.35
27,princeton,2015,Brown,1,18,80,62,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,29,0.517,Mitch Henderson,4,0.644,0,0.5455,0.225
28,princeton,2015,Cornell,1,13,66,53,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,28,0.071,Mitch Henderson,4,0.644,0,0.5455,0.196969697
29,princeton,2015,Columbia,1,2,85,83,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,34,0.618,Mitch Henderson,4,0.644,0,0.5455,0.023529412
30,princeton,2015,Pennsylvania,1,21,73,52,0,0.124444444,0.515555556,0.684444444,0,0.48,0.435555556,2,0,8,0.6,28,0.286,Mitch Henderson,4,0.644,0,0.5455,0.287671233
1,yale,2006,Louisiana Tech,0,1,69,68,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,3,9,0.583,29,0.483,James Jones,7,0.449,0,0.4737,0.014492754
2,yale,2006,Nebraska,0,-9,64,73,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,3,12,0.642,28,0.5,James Jones,7,0.449,0,0.4737,-0.140625
3,yale,2006,Longwood,0,3,70,67,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,3,4,0.596,0,0,James Jones,7,0.449,0,0.4737,0.042857143
4,yale,2006,Bucknell,0,-27,60,87,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,1,8,0.6,33,0.697,James Jones,7,0.449,0,0.4737,-0.45
5,yale,2006,Sacred Heart,0,5,72,67,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,11,11,0.64,27,0.148,James Jones,7,0.449,0,0.4737,0.069444444
6,yale,2006,Wagner,0,-4,69,73,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,11,11,0.64,30,0.433,James Jones,7,0.449,0,0.4737,-0.057971014
7,yale,2006,Hartford,0,-16,60,76,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,1,9,0.583,28,0.286,James Jones,7,0.449,0,0.4737,-0.266666667
8,yale,2006,Hampton,0,19,71,52,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,11,11,0.64,30,0.567,James Jones,7,0.449,0,0.4737,0.267605634
9,yale,2006,Navy,0,3,73,70,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,11,8,0.6,28,0.321,James Jones,7,0.449,0,0.4737,0.04109589
10,yale,2006,Providence,0,-13,63,76,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,1,16,0.626,31,0.452,James Jones,7,0.449,0,0.4737,-0.206349206
11,yale,2006,James Madison,0,-10,69,79,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,2,12,0.642,28,0.214,James Jones,7,0.449,0,0.4737,-0.144927536
12,yale,2006,Savannah State,0,29,96,67,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,2,4,0.596,28,0,James Jones,7,0.449,0,0.4737,0.302083333
13,yale,2006,Rice,0,3,70,67,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,1,12,0.642,31,0.613,James Jones,7,0.449,0,0.4737,0.042857143
14,yale,2006,Kansas,0,-41,46,87,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,1,12,0.642,30,0.767,James Jones,7,0.449,0,0.4737,-0.891304348
15,yale,2006,American,0,12,71,59,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,1,1,8,0.6,28,0.571,James Jones,7,0.449,0,0.4737,0.169014085
16,yale,2006,Brown,1,14,75,61,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,11,8,0.6,28,0.429,James Jones,7,0.449,0,0.4737,0.186666667
17,yale,2006,Brown,1,-5,62,67,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,1,8,0.6,28,0.429,James Jones,7,0.449,0,0.4737,-0.080645161
18,yale,2006,Harvard,1,8,82,74,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,11,8,0.6,27,0.444,James Jones,7,0.449,0,0.4737,0.097560976
19,yale,2006,Dartmouth,1,17,72,55,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,11,8,0.6,27,0.37,James Jones,7,0.449,0,0.4737,0.236111111
20,yale,2006,Princeton,1,-17,49,66,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,1,8,0.6,28,0.536,James Jones,7,0.449,0,0.4737,-0.346938776
21,yale,2006,Pennsylvania,1,-22,52,74,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,1,8,0.6,29,0.69,James Jones,7,0.449,0,0.4737,-0.423076923
22,yale,2006,Columbia,1,7,74,67,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,11,8,0.6,27,0.444,James Jones,7,0.449,0,0.4737,0.094594595
23,yale,2006,Cornell,1,9,74,65,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,11,8,0.6,27,0.481,James Jones,7,0.449,0,0.4737,0.121621622
24,yale,2006,Dartmouth,1,-8,64,72,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,1,8,0.6,27,0.37,James Jones,7,0.449,0,0.4737,-0.125
25,yale,2006,Harvard,1,11,77,66,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,1,8,0.6,27,0.444,James Jones,7,0.449,0,0.4737,0.142857143
26,yale,2006,Cornell,1,-4,64,68,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,1,8,0.6,27,0.481,James Jones,7,0.449,0,0.4737,-0.0625
27,yale,2006,Columbia,1,6,71,65,0,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,1,8,0.6,27,0.444,James Jones,7,0.449,0,0.4737,0.084507042
28,yale,2006,Pennsylvania,1,-2,55,57,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,11,8,0.6,29,0.69,James Jones,7,0.449,0,0.4737,-0.036363636
29,yale,2006,Princeton,1,-11,45,56,1,0.124444444,0.595555556,0.702222222,0.746666667,0.444444444,0.337777778,2,11,8,0.6,28,0.536,James Jones,7,0.449,0,0.4737,-0.244444444
1,yale,2007,Allegheny,0,43,98,55,1,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,13,0,0,0,0,James Jones,8,0.459,0,0.5789,0.43877551
2,yale,2007,Ohio,0,-8,65,73,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,1,12,0.642,30,0.633,James Jones,8,0.459,0,0.5789,-0.123076923
3,yale,2007,Dayton,0,-11,62,73,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,1,14,0.631,31,0.452,James Jones,8,0.459,0,0.5789,-0.177419355
4,yale,2007,Bucknell,0,-15,57,72,1,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,13,8,0.6,32,0.844,James Jones,8,0.459,0,0.5789,-0.263157895
5,yale,2007,Holy Cross,0,-5,58,63,1,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,13,8,0.6,32,0.625,James Jones,8,0.459,0,0.5789,-0.086206897
6,yale,2007,Wagner,0,-7,65,72,0,0.1171875,0.53125,0.7421875,0.625,0.375,0.4765625,1,1,11,0.64,27,0.481,James Jones,8,0.459,0,0.5789,-0.107692308
